Time,QuestX,QuestY,QuestZ,QuestRx,QuestRy,QuestRz,LeftX,LeftY,LeftZ,LeftRx,LeftRy,LeftRz,RightX,RightY,RightZ,RightRx,RightRy,RightRz
3/9/2023 1:05:23 PM,2.03312969,1.082635,2.31383133,11.7320261,274.735016,2.06327486,1.650867,0.01972688,2.16303635,1.96904218,269.839539,357.977844,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:23 PM,2.02328157,1.09033382,2.28338361,8.636906,260.8122,1.63708222,1.650882,0.0197477713,2.16303515,1.94292164,269.826935,357.998749,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:23 PM,2.023343,1.099571,2.23185825,7.99586868,245.774567,359.078949,1.65105522,0.0195535347,2.16302729,1.99185693,269.886566,357.958618,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:23 PM,2.02736855,1.09934282,2.19535518,10.2306595,243.81575,358.658325,1.65069568,0.0197427273,2.16274738,2.0470376,269.5943,358.156464,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:24 PM,2.02543783,1.0945183,2.18103671,10.5286217,244.555756,358.676758,1.65088439,0.0197598785,2.1629746,2.02786851,269.7959,358.18338,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:24 PM,2.022522,1.08987093,2.176469,11.82639,244.442062,358.3244,1.65078938,0.019994013,2.1628027,1.98607707,269.6367,358.369171,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:24 PM,2.02241421,1.08746493,2.17267513,12.392952,243.174072,358.497559,1.6511271,0.0199357122,2.1630044,1.81935263,269.7842,358.190643,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:24 PM,2.02444744,1.08535361,2.17068243,12.8507128,243.559814,358.289,1.650939,0.0198287964,2.16285014,2.02198172,269.65033,358.328949,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:24 PM,2.02654743,1.08429646,2.173595,12.62115,244.598587,357.8761,1.65074706,0.0200502649,2.16264,1.94596088,269.4776,358.4147,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:24 PM,2.03147268,1.084524,2.17578483,12.22532,244.355316,358.1883,1.65111279,0.0199012831,2.16280746,2.00955629,269.6357,358.426483,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:24 PM,2.03586721,1.08581865,2.174518,11.7736473,243.661209,358.648468,1.65117383,0.019929111,2.16289854,1.94422746,269.678284,358.397552,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:24 PM,2.04110551,1.08769929,2.173948,11.14958,243.50177,358.598572,1.65116215,0.0201703161,2.16299176,1.79909277,269.752625,358.4458,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:24 PM,2.041772,1.08959723,2.175255,10.6238909,245.120087,358.938049,1.65100265,0.0201680884,2.16271186,1.762885,269.545074,358.461121,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:24 PM,2.03967166,1.09182751,2.18129539,9.884954,248.635162,358.75473,1.65102255,0.020160988,2.16273355,1.795902,269.5511,358.4675,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:25 PM,2.03442478,1.09376585,2.19520473,9.452301,255.741089,359.685974,1.65107787,0.0201300085,2.162843,1.81240952,269.624817,358.445282,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:25 PM,2.02942777,1.09548056,2.21226168,9.03562,259.1471,359.3478,1.65114164,0.02017542,2.16280627,1.72632813,269.628357,358.392761,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:25 PM,2.028524,1.097102,2.22151279,8.895015,258.830872,358.8758,1.6509819,0.0201292187,2.16269541,1.85474253,269.553223,358.440826,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:25 PM,2.029132,1.09831417,2.22375178,8.646244,258.365784,359.0317,1.65120053,0.0200386122,2.16292572,1.866044,269.698364,358.4157,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:25 PM,2.031467,1.098721,2.2241,8.374262,258.0659,359.105225,1.65097487,0.0201747343,2.162784,1.928814,269.570282,358.525635,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:25 PM,2.03205848,1.09940326,2.223301,8.303385,257.7691,359.128418,1.65101409,0.0200200453,2.16270828,1.9057647,269.531,358.441223,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
